months_as_customer,age,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported
404,56,2010-04-07,IN,250/500,1000,1361.16,4000000,FEMALE,MASTERS,TRANSPORT-MOVING,CROSS-FIT,NOT-IN-FAMILY,0,-63700,2015-01-15,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,AMBULANCE,VA,HILLSDALE,23,1,NO,2,0,YES,53100,5310,5310,42480,ACCURA,MDX,2005,Y
282,48,1991-03-10,OH,500/1000,2000,1422.56,7000000,FEMALE,MD,PROF-SPECIALTY,VIDEO-GAMES,HUSBAND,26900,-55300,2015-02-09,VEHICLE THEFT,,MINOR DAMAGE,,WV,SPRINGFIELD,7,1,,1,2,NO,3520,640,320,2560,ACCURA,MDX,2013,N
57,25,1996-01-20,IL,500/1000,2000,1143.06,0,FEMALE,MASTERS,TECH-SUPPORT,DANCING,OWN-CHILD,63100,-54100,2015-01-16,MULTI-VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,AMBULANCE,VA,RIVERWOOD,0,3,NO,0,1,YES,72900,14580,14580,43740,NISSAN,MAXIMA,2010,N
215,38,2010-03-01,IN,250/500,500,1405.71,0,FEMALE,PHD,CRAFT-REPAIR,CAMPING,UNMARRIED,0,0,2015-02-01,SINGLE VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,POLICE,SC,ARLINGTON,10,1,,0,1,NO,70700,7070,14140,49490,VOLKSWAGEN,PASSAT,2008,N
140,30,2014-06-15,IL,100/300,500,1354.2,0,FEMALE,COLLEGE,ADM-CLERICAL,BUNGIE-JUMPING,WIFE,100500,0,2015-02-10,MULTI-VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,OTHER,SC,COLUMBUS,4,4,,0,0,,60170,5470,10940,43760,NISSAN,PATHFINDER,2006,N
250,42,2004-11-25,IN,100/300,500,1055.6,0,MALE,HIGH SCHOOL,EXEC-MANAGERIAL,PAINTBALL,HUSBAND,69500,-40700,2015-01-03,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,OTHER,SC,COLUMBUS,16,1,,1,1,,74800,13600,6800,54400,FORD,FUSION,2009,Y
286,41,2000-08-26,IL,250/500,1000,999.43,0,MALE,COLLEGE,PROF-SPECIALTY,PAINTBALL,WIFE,25800,0,2015-01-01,VEHICLE THEFT,,TRIVIAL DAMAGE,POLICE,WV,NORTHBEND,3,1,YES,2,0,,4100,820,410,2870,CHEVROLET,MALIBU,2009,N
356,47,2005-08-23,IN,250/500,2000,1155.97,0,MALE,HIGH SCHOOL,PROF-SPECIALTY,CAMPING,HUSBAND,0,0,2015-02-23,SINGLE VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,OTHER,SC,COLUMBUS,5,1,YES,0,3,,61490,5590,11180,44720,DODGE,RAM,2009,N
65,29,1990-08-09,IL,250/500,1000,1726.91,0,MALE,HIGH SCHOOL,OTHER-SERVICE,BASKETBALL,OWN-CHILD,0,0,2015-01-28,VEHICLE THEFT,,TRIVIAL DAMAGE,,VA,HILLSDALE,14,1,,0,0,,7200,720,1440,5040,AUDI,A5,1999,N
187,34,2003-03-28,IN,500/1000,500,1232.57,0,FEMALE,PHD,MACHINE-OP-INSPCT,POLO,NOT-IN-FAMILY,59500,0,2015-02-22,MULTI-VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,FIRE,NY,ARLINGTON,7,3,,0,0,,45100,8200,4100,32800,NISSAN,PATHFINDER,2011,N
386,53,2007-10-23,OH,250/500,500,1078.65,0,MALE,JD,CRAFT-REPAIR,CAMPING,NOT-IN-FAMILY,36800,0,2015-01-03,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,POLICE,WV,NORTHBEND,16,1,,2,3,YES,66660,12120,6060,48480,HONDA,CIVIC,2006,N
197,41,1996-06-27,OH,500/1000,1000,1324.78,0,FEMALE,PHD,PROF-SPECIALTY,BASKETBALL,NOT-IN-FAMILY,0,-64500,2015-01-10,SINGLE VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,POLICE,NC,NORTHBROOK,6,1,NO,2,2,YES,76400,15280,7640,53480,VOLKSWAGEN,JETTA,1997,Y
166,37,1994-12-11,IN,250/500,500,1518.54,0,FEMALE,MD,CRAFT-REPAIR,KAYAKING,NOT-IN-FAMILY,0,0,2015-01-25,SINGLE VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,AMBULANCE,PA,RIVERWOOD,10,1,YES,1,1,NO,58300,10600,10600,37100,FORD,F150,2001,N
293,49,1995-12-05,IL,100/300,2000,1239.06,0,FEMALE,JD,TRANSPORT-MOVING,SKYDIVING,HUSBAND,34900,0,2015-01-10,SINGLE VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,POLICE,SC,RIVERWOOD,19,1,,1,1,,57310,5210,10420,41680,VOLKSWAGEN,PASSAT,2002,N
179,32,1996-12-15,OH,500/1000,2000,1246.68,0,FEMALE,PHD,PRIV-HOUSE-SERV,MOVIES,OWN-CHILD,0,0,2015-01-28,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,FIRE,NY,ARLINGTON,10,1,,0,1,,53100,5900,5900,41300,SUBURU,IMPREZA,2006,N
76,24,2011-06-06,OH,250/500,1000,1622.67,0,FEMALE,MD,PRIV-HOUSE-SERV,PAINTBALL,HUSBAND,0,0,2015-02-18,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,AMBULANCE,WV,RIVERWOOD,6,3,NO,1,1,,74700,14940,7470,52290,SUBURU,FORRESTOR,1997,N
105,28,1995-12-13,OH,250/500,500,1082.36,0,FEMALE,ASSOCIATE,PROF-SPECIALTY,GOLF,OWN-CHILD,0,0,2015-01-24,MULTI-VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,FIRE,SC,RIVERWOOD,12,3,NO,2,2,NO,60500,12100,6050,42350,AUDI,A5,1995,N
97,26,1997-10-28,OH,250/500,1000,1270.55,0,MALE,MASTERS,PROTECTIVE-SERV,CHESS,UNMARRIED,0,-72100,2015-01-20,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,OTHER,NC,RIVERWOOD,10,3,YES,2,3,NO,84920,7720,15440,61760,JEEP,WRANGLER,2006,Y
148,36,1996-01-04,IL,500/1000,1000,1236.32,5000000,FEMALE,MD,ADM-CLERICAL,HIKING,OWN-CHILD,55100,0,2015-01-10,SINGLE VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,POLICE,PA,NORTHBROOK,0,1,NO,2,0,NO,61050,5550,11100,44400,DODGE,NEON,2009,N
77,26,2008-05-09,IL,250/500,2000,785.82,0,MALE,JD,EXEC-MANAGERIAL,MOVIES,OTHER-RELATIVE,49700,0,2015-01-07,MULTI-VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,POLICE,NY,HILLSDALE,12,3,YES,2,0,,69080,12560,6280,50240,AUDI,A5,2009,Y
295,46,2009-12-05,IN,250/500,500,1265.84,0,FEMALE,JD,PROF-SPECIALTY,PAINTBALL,OWN-CHILD,52200,-44500,2015-01-16,VEHICLE THEFT,,MINOR DAMAGE,,VA,ARLINGTON,10,1,YES,1,3,YES,4560,760,380,3420,NISSAN,PATHFINDER,2007,N
126,28,1992-01-05,IN,250/500,500,1508.9,0,FEMALE,JD,MACHINE-OP-INSPCT,SKYDIVING,OTHER-RELATIVE,0,0,2015-01-01,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,POLICE,WV,NORTHBEND,3,4,NO,0,1,,67800,11300,11300,45200,FORD,F150,2011,N
132,32,1997-11-15,OH,250/500,2000,1106.84,0,MALE,PHD,OTHER-SERVICE,READING,WIFE,43100,-31900,2015-01-07,VEHICLE THEFT,,MINOR DAMAGE,POLICE,SC,RIVERWOOD,21,1,YES,1,1,YES,5600,1120,560,3920,SUBURU,LEGACY,2005,N
370,55,2012-12-22,IN,500/1000,2000,1389.13,7000000,MALE,JD,OTHER-SERVICE,BASKETBALL,WIFE,0,-53200,2015-02-17,VEHICLE THEFT,,MINOR DAMAGE,,NC,NORTHBROOK,6,1,,0,2,,9000,900,1800,6300,MERCEDES,ML350,2015,N
257,43,1992-05-19,IN,100/300,1000,974.84,0,FEMALE,JD,TRANSPORT-MOVING,KAYAKING,OTHER-RELATIVE,52100,0,2015-02-26,SINGLE VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,POLICE,VA,NORTHBEND,0,1,NO,0,1,YES,85320,21330,7110,56880,NISSAN,PATHFINDER,2006,N
9,24,2002-05-25,IL,100/300,2000,1304.46,0,FEMALE,PHD,MACHINE-OP-INSPCT,GOLF,OTHER-RELATIVE,51700,-33300,2015-01-31,VEHICLE THEFT,,TRIVIAL DAMAGE,,NC,ARLINGTON,6,1,NO,0,3,YES,5940,540,1080,4320,AUDI,A5,2001,Y
185,34,2010-04-21,OH,250/500,500,1257.36,0,FEMALE,PHD,ARMED-FORCES,MOVIES,HUSBAND,0,0,2015-02-27,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,FIRE,SC,ARLINGTON,20,3,YES,1,1,,51370,9340,4670,37360,BMW,M5,2000,Y
234,43,1990-03-26,OH,250/500,500,1257.04,0,MALE,ASSOCIATE,PROTECTIVE-SERV,READING,OWN-CHILD,0,-48800,2015-03-01,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,POLICE,SC,NORTHBROOK,4,1,NO,2,2,YES,51600,10320,5160,36120,DODGE,NEON,2011,N
253,44,2007-05-12,OH,100/300,2000,719.52,0,FEMALE,HIGH SCHOOL,FARMING-FISHING,GOLF,OWN-CHILD,45800,0,2015-02-13,PARKED CAR,,TRIVIAL DAMAGE,,SC,ARLINGTON,9,1,NO,0,3,,5400,600,600,4200,CHEVROLET,MALIBU,1998,N
233,39,2001-01-02,OH,500/1000,2000,1524.18,0,MALE,JD,CRAFT-REPAIR,READING,UNMARRIED,0,0,2015-01-08,MULTI-VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,FIRE,SC,NORTHBROOK,20,3,,1,0,YES,48870,5430,5430,38010,SAAB,95,1999,N
274,44,2006-08-10,IN,500/1000,500,1395.58,0,FEMALE,JD,TECH-SUPPORT,READING,HUSBAND,0,0,2015-02-05,VEHICLE THEFT,,MINOR DAMAGE,POLICE,WV,SPRINGFIELD,7,1,NO,2,1,,5590,860,860,3870,BMW,X5,2000,N
297,48,2014-07-28,IL,500/1000,1000,1243.68,0,MALE,MASTERS,PROTECTIVE-SERV,CAMPING,WIFE,0,-71400,2015-02-20,MULTI-VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,OTHER,NY,SPRINGFIELD,18,3,,0,2,,54960,6870,0,48090,TOYOTA,COROLLA,2002,Y
273,47,2011-09-27,OH,500/1000,1000,1189.04,0,FEMALE,ASSOCIATE,PROF-SPECIALTY,VIDEO-GAMES,OWN-CHILD,59600,0,2015-01-24,MULTI-VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,POLICE,VA,NORTHBROOK,0,3,NO,1,3,,39800,7960,3980,27860,JEEP,WRANGLER,2014,N
147,37,2013-04-20,IN,500/1000,2000,1375.29,0,FEMALE,MASTERS,ARMED-FORCES,CHESS,OWN-CHILD,0,0,2015-01-31,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,AMBULANCE,SC,COLUMBUS,11,3,,0,1,,56160,6240,6240,43680,FORD,FUSION,2015,Y
285,42,1991-03-20,IN,100/300,500,1389.13,0,MALE,ASSOCIATE,PRIV-HOUSE-SERV,GOLF,NOT-IN-FAMILY,63100,-79400,2015-01-23,SINGLE VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,FIRE,VA,HILLSDALE,13,1,NO,0,3,,52700,5270,10540,36890,TOYOTA,COROLLA,2005,N
289,43,2002-12-21,OH,500/1000,1000,1387.51,0,FEMALE,ASSOCIATE,SALES,BASE-JUMPING,NOT-IN-FAMILY,0,0,2015-01-11,MULTI-VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,FIRE,NY,RIVERWOOD,19,3,YES,1,3,,68580,7620,7620,53340,JEEP,WRANGLER,2010,N
427,60,2005-12-03,IN,100/300,1000,1178.61,7000000,MALE,MD,CRAFT-REPAIR,BOARD-GAMES,OWN-CHILD,0,-54400,2015-02-20,SINGLE VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,AMBULANCE,NY,SPRINGFIELD,23,1,YES,1,2,YES,90860,12980,19470,58410,VOLKSWAGEN,JETTA,2004,Y
380,53,2011-05-25,IL,250/500,2000,1166.62,6000000,MALE,ASSOCIATE,PRIV-HOUSE-SERV,BUNGIE-JUMPING,WIFE,0,0,2015-02-24,PARKED CAR,,TRIVIAL DAMAGE,POLICE,NC,NORTHBEND,23,1,NO,0,3,NO,5700,570,570,4560,SAAB,93,2001,N
13,21,2006-10-18,IN,100/300,1000,1556.31,0,MALE,ASSOCIATE,PROF-SPECIALTY,GOLF,NOT-IN-FAMILY,0,-75000,2015-01-19,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,POLICE,NY,HILLSDALE,19,3,YES,2,0,YES,94930,8630,8630,77670,ACCURA,RSX,2014,N
282,43,2006-07-19,OH,250/500,500,1452.27,0,MALE,MD,FARMING-FISHING,VIDEO-GAMES,NOT-IN-FAMILY,75800,0,2015-01-08,SINGLE VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,AMBULANCE,SC,NORTHBEND,19,1,NO,1,2,NO,46800,4680,9360,32760,AUDI,A5,2007,Y
312,47,2002-06-08,OH,500/1000,1000,1212.07,0,FEMALE,MD,EXEC-MANAGERIAL,POLO,WIFE,66900,-51800,2015-03-01,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,FIRE,NY,NORTHBEND,17,3,NO,2,3,NO,56320,7040,7040,42240,MERCEDES,ML350,2000,N
266,46,2009-02-12,OH,100/300,2000,1578.54,0,MALE,ASSOCIATE,HANDLERS-CLEANERS,CHESS,HUSBAND,0,-41400,2015-01-21,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,FIRE,WV,HILLSDALE,18,1,NO,1,3,YES,83490,7590,15180,60720,NISSAN,PATHFINDER,1996,N
30,36,2001-05-14,IN,500/1000,500,1488.26,0,FEMALE,COLLEGE,MACHINE-OP-INSPCT,GOLF,WIFE,0,-63500,2015-02-28,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,POLICE,WV,NORTHBROOK,17,3,NO,2,2,,57900,5790,5790,46320,SAAB,95,2008,N
198,36,2001-02-16,IN,250/500,1000,1096.39,0,MALE,HIGH SCHOOL,ARMED-FORCES,KAYAKING,OWN-CHILD,0,0,2015-01-26,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,FIRE,SC,SPRINGFIELD,11,3,,1,3,YES,49410,5490,5490,38430,AUDI,A3,2015,N
290,45,1993-11-18,OH,500/1000,2000,1215.36,0,MALE,ASSOCIATE,TECH-SUPPORT,READING,OWN-CHILD,54400,0,2015-01-31,MULTI-VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,FIRE,WV,NORTHBEND,22,3,,0,1,NO,66200,6620,6620,52960,SUBURU,IMPREZA,2012,N
260,46,1990-02-18,OH,100/300,2000,1482.57,0,MALE,MD,PRIV-HOUSE-SERV,READING,HUSBAND,35000,0,2015-02-20,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,FIRE,NY,COLUMBUS,7,1,NO,0,1,NO,64080,10680,10680,42720,TOYOTA,CAMRY,2005,N
233,43,2000-05-21,OH,250/500,1000,954.18,0,FEMALE,COLLEGE,TECH-SUPPORT,DANCING,OTHER-RELATIVE,0,0,2015-02-17,MULTI-VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,OTHER,SC,NORTHBROOK,17,3,,2,3,YES,42500,8500,4250,29750,NISSAN,PATHFINDER,2000,N
130,30,2012-08-26,IL,500/1000,2000,1193.4,0,MALE,PHD,EXEC-MANAGERIAL,BUNGIE-JUMPING,OWN-CHILD,0,-40800,2015-02-02,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,OTHER,SC,COLUMBUS,16,3,NO,2,3,,48950,8900,4450,35600,SUBURU,LEGACY,2005,N
230,42,2004-11-16,IN,100/300,1000,1023.11,0,FEMALE,MD,ADM-CLERICAL,GOLF,OWN-CHILD,0,-45300,2015-02-06,MULTI-VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,OTHER,NY,NORTHBEND,13,3,NO,1,2,YES,58850,10700,10700,37450,ACCURA,MDX,1999,N
212,40,2003-01-23,IL,500/1000,1000,1524.45,0,FEMALE,MASTERS,OTHER-SERVICE,GOLF,HUSBAND,73200,0,2015-02-11,MULTI-VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,OTHER,NY,NORTHBROOK,17,3,YES,0,2,YES,82400,8240,8240,65920,NISSAN,PATHFINDER,2006,N
299,44,2008-11-07,OH,500/1000,1000,1653.32,0,FEMALE,COLLEGE,OTHER-SERVICE,BUNGIE-JUMPING,OTHER-RELATIVE,0,-48800,2015-01-25,SINGLE VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,AMBULANCE,WV,SPRINGFIELD,3,1,YES,2,0,,54240,6780,6780,40680,SUBURU,IMPREZA,2009,N
91,26,1999-10-19,IL,250/500,1000,1022.46,0,FEMALE,ASSOCIATE,ARMED-FORCES,VIDEO-GAMES,OTHER-RELATIVE,52700,0,2015-02-23,MULTI-VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,OTHER,SC,ARLINGTON,15,3,,0,2,,74200,7420,7420,59360,JEEP,WRANGLER,1996,N
398,53,1990-12-20,IL,100/300,2000,1396.43,0,FEMALE,ASSOCIATE,PRIV-HOUSE-SERV,BASE-JUMPING,UNMARRIED,21500,0,2015-01-29,SINGLE VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,FIRE,WV,HILLSDALE,16,1,YES,2,1,,47430,5270,5270,36890,TOYOTA,CAMRY,2000,N
218,43,1996-02-14,IL,250/500,500,1521.55,0,FEMALE,ASSOCIATE,PRIV-HOUSE-SERV,POLO,OTHER-RELATIVE,61100,-64500,2015-01-02,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,FIRE,SC,HILLSDALE,18,1,,1,3,YES,68200,13640,6820,47740,DODGE,RAM,2003,Y
152,33,2001-06-10,IN,100/300,1000,1034.27,0,FEMALE,JD,ARMED-FORCES,EXERCISE,HUSBAND,0,0,2015-02-06,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,FIRE,NY,HILLSDALE,18,1,NO,1,0,NO,63900,7100,7100,49700,ACCURA,TL,2014,N
212,39,2010-03-17,OH,100/300,1000,1255.35,0,FEMALE,JD,PROTECTIVE-SERV,SKYDIVING,NOT-IN-FAMILY,60300,-58900,2015-02-14,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,AMBULANCE,NY,RIVERWOOD,22,2,NO,0,3,YES,59300,11860,5930,41510,DODGE,RAM,2008,N
242,44,2003-07-30,IL,500/1000,2000,1396.89,6000000,FEMALE,COLLEGE,PRIV-HOUSE-SERV,CHESS,OTHER-RELATIVE,0,-61600,2015-02-04,MULTI-VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,OTHER,SC,SPRINGFIELD,15,3,NO,1,2,YES,66900,6690,13380,46830,SUBURU,FORRESTOR,1999,Y
80,27,2014-09-17,OH,500/1000,500,795.31,0,MALE,JD,FARMING-FISHING,SKYDIVING,HUSBAND,0,-51000,2015-02-12,MULTI-VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,POLICE,OH,ARLINGTON,16,3,YES,1,3,,40810,3710,7420,29680,FORD,F150,2000,Y
260,43,2009-06-03,IN,100/300,500,982.22,0,FEMALE,JD,EXEC-MANAGERIAL,SKYDIVING,NOT-IN-FAMILY,54500,-72100,2015-02-12,SINGLE VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,FIRE,NY,RIVERWOOD,18,1,,1,0,,75400,15080,7540,52780,HONDA,CRV,2011,N
133,34,1994-10-11,IN,500/1000,500,1074.07,0,FEMALE,JD,PROF-SPECIALTY,BUNGIE-JUMPING,HUSBAND,70900,-61100,2015-01-28,PARKED CAR,,MINOR DAMAGE,,WV,NORTHBEND,8,1,NO,2,0,YES,4200,420,840,2940,JEEP,WRANGLER,2013,N
290,45,1991-07-18,OH,100/300,1000,1311.3,0,FEMALE,ASSOCIATE,MACHINE-OP-INSPCT,CHESS,WIFE,38500,0,2015-01-10,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,AMBULANCE,NY,HILLSDALE,23,3,YES,0,0,YES,52650,5850,5850,40950,FORD,F150,2001,Y
322,49,2001-09-24,IL,250/500,2000,1277.12,0,FEMALE,PHD,ARMED-FORCES,KAYAKING,OWN-CHILD,0,-46000,2015-01-19,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,AMBULANCE,WV,HILLSDALE,18,1,,0,2,YES,42240,7680,7680,26880,CHEVROLET,MALIBU,2007,N
228,39,2012-09-19,IN,500/1000,500,1388.62,0,FEMALE,JD,SALES,READING,HUSBAND,35200,0,2015-01-19,SINGLE VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,OTHER,NC,RIVERWOOD,10,1,YES,1,0,YES,59490,6610,6610,46270,MERCEDES,ML350,1995,N
195,37,1991-07-11,IL,100/300,1000,1406.52,8000000,MALE,MD,TECH-SUPPORT,BASE-JUMPING,UNMARRIED,0,0,2015-01-28,SINGLE VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,AMBULANCE,SC,ARLINGTON,12,1,NO,0,2,NO,44200,4420,4420,35360,JEEP,WRANGLER,2002,Y
247,39,1991-10-29,IN,100/300,500,1558.29,0,FEMALE,MASTERS,PROTECTIVE-SERV,READING,UNMARRIED,0,-49300,2015-02-16,VEHICLE THEFT,,TRIVIAL DAMAGE,POLICE,WV,SPRINGFIELD,5,1,YES,1,2,,7700,770,1540,5390,SAAB,93,2000,N
405,57,1999-12-28,IN,500/1000,1000,1132.47,4000000,MALE,MD,PRIV-HOUSE-SERV,EXERCISE,OTHER-RELATIVE,46300,0,2015-01-08,MULTI-VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,OTHER,NY,NORTHBEND,21,3,,2,3,,61440,10240,10240,40960,SAAB,93,2008,N
144,37,2012-10-11,OH,250/500,2000,1896.91,0,FEMALE,PHD,HANDLERS-CLEANERS,SLEEPING,NOT-IN-FAMILY,73700,0,2015-01-24,MULTI-VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,FIRE,SC,COLUMBUS,17,3,YES,1,3,NO,54400,5440,10880,38080,CHEVROLET,SILVERADO,2015,Y
338,47,1995-08-19,IL,500/1000,500,1143.46,4000000,MALE,MD,PRIV-HOUSE-SERV,POLO,OTHER-RELATIVE,0,0,2015-02-18,SINGLE VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,OTHER,NC,ARLINGTON,4,1,YES,2,1,,58560,9760,9760,39040,MERCEDES,E400,2002,N
121,34,1991-02-11,IN,500/1000,500,1285.42,0,MALE,MD,PRIV-HOUSE-SERV,VIDEO-GAMES,WIFE,0,0,2015-01-21,SINGLE VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,FIRE,VA,NORTHBROOK,11,1,NO,1,1,NO,67300,6730,6730,53840,DODGE,RAM,2000,Y
398,55,1991-07-02,OH,250/500,2000,1305.26,0,MALE,MD,FARMING-FISHING,SKYDIVING,WIFE,66200,-49700,2015-01-08,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,FIRE,VA,HILLSDALE,18,1,,1,3,YES,36740,3340,6680,26720,BMW,X5,1998,Y
9,30,1994-04-10,IL,100/300,1000,1073.83,0,FEMALE,HIGH SCHOOL,MACHINE-OP-INSPCT,DANCING,NOT-IN-FAMILY,0,0,2015-02-02,SINGLE VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,POLICE,NY,NORTHBROOK,12,1,,0,0,NO,85690,15580,15580,54530,BMW,3 SERIES,2011,N
115,31,2005-12-04,OH,500/1000,1000,1051.67,0,FEMALE,ASSOCIATE,EXEC-MANAGERIAL,BUNGIE-JUMPING,NOT-IN-FAMILY,0,0,2015-03-01,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,AMBULANCE,WV,RIVERWOOD,18,3,YES,0,3,NO,34160,0,4270,29890,AUDI,A5,2005,Y
280,48,2014-07-16,IL,250/500,1000,1387.35,0,MALE,JD,TRANSPORT-MOVING,PAINTBALL,NOT-IN-FAMILY,0,-72000,2015-02-04,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,FIRE,WV,HILLSDALE,16,1,NO,2,2,,61320,10220,10220,40880,BMW,M5,1998,N
254,45,2003-09-17,IL,250/500,500,1083.64,0,MALE,JD,OTHER-SERVICE,PAINTBALL,HUSBAND,59800,0,2015-02-27,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,POLICE,NC,COLUMBUS,19,3,YES,0,0,,79680,13280,13280,53120,BMW,3 SERIES,2004,N
141,30,2000-07-15,IL,250/500,1000,1851.78,0,FEMALE,HIGH SCHOOL,CRAFT-REPAIR,EXERCISE,OTHER-RELATIVE,78800,0,2015-02-09,SINGLE VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,FIRE,SC,RIVERWOOD,13,1,NO,1,0,YES,61740,6860,6860,48020,AUDI,A3,2002,N
441,55,2009-07-29,IN,250/500,500,1270.29,4000000,MALE,COLLEGE,ARMED-FORCES,EXERCISE,HUSBAND,24000,-50500,2015-02-19,PARKED CAR,,MINOR DAMAGE,,VA,ARLINGTON,4,1,NO,0,0,NO,6400,640,640,5120,HONDA,CIVIC,2002,N
381,55,1991-04-13,OH,500/1000,500,1459.99,0,FEMALE,MD,OTHER-SERVICE,CHESS,WIFE,35900,0,2015-01-12,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,FIRE,SC,NORTHBROOK,8,1,YES,1,2,YES,60600,12120,6060,42420,ACCURA,TL,2011,N
191,38,2005-11-20,IL,100/300,2000,1253.44,0,FEMALE,MASTERS,CRAFT-REPAIR,SLEEPING,NOT-IN-FAMILY,0,0,2015-02-07,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,AMBULANCE,VA,HILLSDALE,19,3,NO,2,0,NO,56320,10240,5120,40960,VOLKSWAGEN,JETTA,2007,N
145,34,1990-05-20,IN,100/300,1000,1142.48,0,FEMALE,JD,PRIV-HOUSE-SERV,SLEEPING,OTHER-RELATIVE,0,0,2015-01-13,SINGLE VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,AMBULANCE,NC,NORTHBEND,18,1,YES,2,0,NO,52250,9500,4750,38000,SUBURU,LEGACY,2012,N
