months_as_customer,age,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported
266,46,2009-02-12,OH,100/300,2000,1578.54,0,MALE,ASSOCIATE,HANDLERS-CLEANERS,CHESS,HUSBAND,0,-41400,2015-01-21,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,FIRE,WV,HILLSDALE,18,1,NO,1,3,YES,83490,7590,15180,60720,NISSAN,PATHFINDER,1996,0
30,36,2001-05-14,IN,500/1000,500,1488.26,0,FEMALE,COLLEGE,MACHINE-OP-INSPCT,GOLF,WIFE,0,-63500,2015-02-28,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,POLICE,WV,NORTHBROOK,17,3,NO,2,2,NO,57900,5790,5790,46320,SAAB,95,2008,0
198,36,2001-02-16,IN,250/500,1000,1096.39,0,MALE,HIGH SCHOOL,ARMED-FORCES,KAYAKING,OWN-CHILD,0,0,2015-01-26,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,FIRE,SC,SPRINGFIELD,11,3,NO,1,3,YES,49410,5490,5490,38430,AUDI,A3,2015,0
290,45,1993-11-18,OH,500/1000,2000,1215.36,0,MALE,ASSOCIATE,TECH-SUPPORT,READING,OWN-CHILD,54400,0,2015-01-31,MULTI-VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,FIRE,WV,NORTHBEND,22,3,NO,0,1,NO,66200,6620,6620,52960,SUBURU,IMPREZA,2012,0
260,46,1990-02-18,OH,100/300,2000,1482.57,0,MALE,MD,PRIV-HOUSE-SERV,READING,HUSBAND,35000,0,2015-02-20,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,FIRE,NY,COLUMBUS,7,1,NO,0,1,NO,64080,10680,10680,42720,TOYOTA,CAMRY,2005,0
233,43,2000-05-21,OH,250/500,1000,954.18,0,FEMALE,COLLEGE,TECH-SUPPORT,DANCING,OTHER-RELATIVE,0,0,2015-02-17,MULTI-VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,OTHER,SC,NORTHBROOK,17,3,NO,2,3,YES,42500,8500,4250,29750,NISSAN,PATHFINDER,2000,0
130,30,2012-08-26,IL,500/1000,2000,1193.4,0,MALE,PHD,EXEC-MANAGERIAL,BUNGIE-JUMPING,OWN-CHILD,0,-40800,2015-02-02,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,OTHER,SC,COLUMBUS,16,3,NO,2,3,NO,48950,8900,4450,35600,SUBURU,LEGACY,2005,0
230,42,2004-11-16,IN,100/300,1000,1023.11,0,FEMALE,MD,ADM-CLERICAL,GOLF,OWN-CHILD,0,-45300,2015-02-06,MULTI-VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,OTHER,NY,NORTHBEND,13,3,NO,1,2,YES,58850,10700,10700,37450,ACCURA,MDX,1999,0
212,40,2003-01-23,IL,500/1000,1000,1524.45,0,FEMALE,MASTERS,OTHER-SERVICE,GOLF,HUSBAND,73200,0,2015-02-11,MULTI-VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,OTHER,NY,NORTHBROOK,17,3,YES,0,2,YES,82400,8240,8240,65920,NISSAN,PATHFINDER,2006,0
299,44,2008-11-07,OH,500/1000,1000,1653.32,0,FEMALE,COLLEGE,OTHER-SERVICE,BUNGIE-JUMPING,OTHER-RELATIVE,0,-48800,2015-01-25,SINGLE VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,AMBULANCE,WV,SPRINGFIELD,3,1,YES,2,0,NO,54240,6780,6780,40680,SUBURU,IMPREZA,2009,0
91,26,1999-10-19,IL,250/500,1000,1022.46,0,FEMALE,ASSOCIATE,ARMED-FORCES,VIDEO-GAMES,OTHER-RELATIVE,52700,0,2015-02-23,MULTI-VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,OTHER,SC,ARLINGTON,15,3,NO,0,2,NO,74200,7420,7420,59360,JEEP,WRANGLER,1996,0
398,53,1990-12-20,IL,100/300,2000,1396.43,0,FEMALE,ASSOCIATE,PRIV-HOUSE-SERV,BASE-JUMPING,UNMARRIED,21500,0,2015-01-29,SINGLE VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,FIRE,WV,HILLSDALE,16,1,YES,2,1,NO,47430,5270,5270,36890,TOYOTA,CAMRY,2000,0
218,43,1996-02-14,IL,250/500,500,1521.55,0,FEMALE,ASSOCIATE,PRIV-HOUSE-SERV,POLO,OTHER-RELATIVE,61100,-64500,2015-01-02,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,FIRE,SC,HILLSDALE,18,1,NO,1,3,YES,68200,13640,6820,47740,DODGE,RAM,2003,1
152,33,2001-06-10,IN,100/300,1000,1034.27,0,FEMALE,JD,ARMED-FORCES,EXERCISE,HUSBAND,0,0,2015-02-06,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,FIRE,NY,HILLSDALE,18,1,NO,1,0,NO,63900,7100,7100,49700,ACCURA,TL,2014,0
212,39,2010-03-17,OH,100/300,1000,1255.35,0,FEMALE,JD,PROTECTIVE-SERV,SKYDIVING,NOT-IN-FAMILY,60300,-58900,2015-02-14,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,AMBULANCE,NY,RIVERWOOD,22,2,NO,0,3,YES,59300,11860,5930,41510,DODGE,RAM,2008,0
242,44,2003-07-30,IL,500/1000,2000,1396.89,6000000,FEMALE,COLLEGE,PRIV-HOUSE-SERV,CHESS,OTHER-RELATIVE,0,-61600,2015-02-04,MULTI-VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,OTHER,SC,SPRINGFIELD,15,3,NO,1,2,YES,66900,6690,13380,46830,SUBURU,FORRESTOR,1999,1
80,27,2014-09-17,OH,500/1000,500,795.31,0,MALE,JD,FARMING-FISHING,SKYDIVING,HUSBAND,0,-51000,2015-02-12,MULTI-VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,POLICE,OH,ARLINGTON,16,3,YES,1,3,NO,40810,3710,7420,29680,FORD,F150,2000,1
260,43,2009-06-03,IN,100/300,500,982.22,0,FEMALE,JD,EXEC-MANAGERIAL,SKYDIVING,NOT-IN-FAMILY,54500,-72100,2015-02-12,SINGLE VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,FIRE,NY,RIVERWOOD,18,1,NO,1,0,NO,75400,15080,7540,52780,HONDA,CRV,2011,0
133,34,1994-10-11,IN,500/1000,500,1074.07,0,FEMALE,JD,PROF-SPECIALTY,BUNGIE-JUMPING,HUSBAND,70900,-61100,2015-01-28,PARKED CAR,REAR COLLISION,MINOR DAMAGE,POLICE,WV,NORTHBEND,8,1,NO,2,0,YES,4200,420,840,2940,JEEP,WRANGLER,2013,0
290,45,1991-07-18,OH,100/300,1000,1311.3,0,FEMALE,ASSOCIATE,MACHINE-OP-INSPCT,CHESS,WIFE,38500,0,2015-01-10,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,AMBULANCE,NY,HILLSDALE,23,3,YES,0,0,YES,52650,5850,5850,40950,FORD,F150,2001,1
322,49,2001-09-24,IL,250/500,2000,1277.12,0,FEMALE,PHD,ARMED-FORCES,KAYAKING,OWN-CHILD,0,-46000,2015-01-19,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,AMBULANCE,WV,HILLSDALE,18,1,NO,0,2,YES,42240,7680,7680,26880,CHEVROLET,MALIBU,2007,0
228,39,2012-09-19,IN,500/1000,500,1388.62,0,FEMALE,JD,SALES,READING,HUSBAND,35200,0,2015-01-19,SINGLE VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,OTHER,NC,RIVERWOOD,10,1,YES,1,0,YES,59490,6610,6610,46270,MERCEDES,ML350,1995,0
195,37,1991-07-11,IL,100/300,1000,1406.52,8000000,MALE,MD,TECH-SUPPORT,BASE-JUMPING,UNMARRIED,0,0,2015-01-28,SINGLE VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,AMBULANCE,SC,ARLINGTON,12,1,NO,0,2,NO,44200,4420,4420,35360,JEEP,WRANGLER,2002,1
247,39,1991-10-29,IN,100/300,500,1558.29,0,FEMALE,MASTERS,PROTECTIVE-SERV,READING,UNMARRIED,0,-49300,2015-02-16,VEHICLE THEFT,REAR COLLISION,TRIVIAL DAMAGE,POLICE,WV,SPRINGFIELD,5,1,YES,1,2,NO,7700,770,1540,5390,SAAB,93,2000,0
405,57,1999-12-28,IN,500/1000,1000,1132.47,4000000,MALE,MD,PRIV-HOUSE-SERV,EXERCISE,OTHER-RELATIVE,46300,0,2015-01-08,MULTI-VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,OTHER,NY,NORTHBEND,21,3,NO,2,3,NO,61440,10240,10240,40960,SAAB,93,2008,0
144,37,2012-10-11,OH,250/500,2000,1896.91,0,FEMALE,PHD,HANDLERS-CLEANERS,SLEEPING,NOT-IN-FAMILY,73700,0,2015-01-24,MULTI-VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,FIRE,SC,COLUMBUS,17,3,YES,1,3,NO,54400,5440,10880,38080,CHEVROLET,SILVERADO,2015,1
338,47,1995-08-19,IL,500/1000,500,1143.46,4000000,MALE,MD,PRIV-HOUSE-SERV,POLO,OTHER-RELATIVE,0,0,2015-02-18,SINGLE VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,OTHER,NC,ARLINGTON,4,1,YES,2,1,NO,58560,9760,9760,39040,MERCEDES,E400,2002,0
121,34,1991-02-11,IN,500/1000,500,1285.42,0,MALE,MD,PRIV-HOUSE-SERV,VIDEO-GAMES,WIFE,0,0,2015-01-21,SINGLE VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,FIRE,VA,NORTHBROOK,11,1,NO,1,1,NO,67300,6730,6730,53840,DODGE,RAM,2000,1
398,55,1991-07-02,OH,250/500,2000,1305.26,0,MALE,MD,FARMING-FISHING,SKYDIVING,WIFE,66200,-49700,2015-01-08,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,FIRE,VA,HILLSDALE,18,1,NO,1,3,YES,36740,3340,6680,26720,BMW,X5,1998,1
9,30,1994-04-10,IL,100/300,1000,1073.83,0,FEMALE,HIGH SCHOOL,MACHINE-OP-INSPCT,DANCING,NOT-IN-FAMILY,0,0,2015-02-02,SINGLE VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,POLICE,NY,NORTHBROOK,12,1,NO,0,0,NO,85690,15580,15580,54530,BMW,3 SERIES,2011,0
115,31,2005-12-04,OH,500/1000,1000,1051.67,0,FEMALE,ASSOCIATE,EXEC-MANAGERIAL,BUNGIE-JUMPING,NOT-IN-FAMILY,0,0,2015-03-01,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,AMBULANCE,WV,RIVERWOOD,18,3,YES,0,3,NO,34160,0,4270,29890,AUDI,A5,2005,1
280,48,2014-07-16,IL,250/500,1000,1387.35,0,MALE,JD,TRANSPORT-MOVING,PAINTBALL,NOT-IN-FAMILY,0,-72000,2015-02-04,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,FIRE,WV,HILLSDALE,16,1,NO,2,2,NO,61320,10220,10220,40880,BMW,M5,1998,0
254,45,2003-09-17,IL,250/500,500,1083.64,0,MALE,JD,OTHER-SERVICE,PAINTBALL,HUSBAND,59800,0,2015-02-27,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,POLICE,NC,COLUMBUS,19,3,YES,0,0,NO,79680,13280,13280,53120,BMW,3 SERIES,2004,0
141,30,2000-07-15,IL,250/500,1000,1851.78,0,FEMALE,HIGH SCHOOL,CRAFT-REPAIR,EXERCISE,OTHER-RELATIVE,78800,0,2015-02-09,SINGLE VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,FIRE,SC,RIVERWOOD,13,1,NO,1,0,YES,61740,6860,6860,48020,AUDI,A3,2002,0
441,55,2009-07-29,IN,250/500,500,1270.29,4000000,MALE,COLLEGE,ARMED-FORCES,EXERCISE,HUSBAND,24000,-50500,2015-02-19,PARKED CAR,REAR COLLISION,MINOR DAMAGE,POLICE,VA,ARLINGTON,4,1,NO,0,0,NO,6400,640,640,5120,HONDA,CIVIC,2002,0
381,55,1991-04-13,OH,500/1000,500,1459.99,0,FEMALE,MD,OTHER-SERVICE,CHESS,WIFE,35900,0,2015-01-12,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,FIRE,SC,NORTHBROOK,8,1,YES,1,2,YES,60600,12120,6060,42420,ACCURA,TL,2011,0
191,38,2005-11-20,IL,100/300,2000,1253.44,0,FEMALE,MASTERS,CRAFT-REPAIR,SLEEPING,NOT-IN-FAMILY,0,0,2015-02-07,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,AMBULANCE,VA,HILLSDALE,19,3,NO,2,0,NO,56320,10240,5120,40960,VOLKSWAGEN,JETTA,2007,0
145,34,1990-05-20,IN,100/300,1000,1142.48,0,FEMALE,JD,PRIV-HOUSE-SERV,SLEEPING,OTHER-RELATIVE,0,0,2015-01-13,SINGLE VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,AMBULANCE,NC,NORTHBEND,18,1,YES,2,0,NO,52250,9500,4750,38000,SUBURU,LEGACY,2012,0
479,60,2002-11-28,IL,500/1000,1000,1188.45,0,FEMALE,MD,EXEC-MANAGERIAL,CAMPING,OTHER-RELATIVE,0,-44800,2015-01-18,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,OTHER,SC,ARLINGTON,9,2,NO,0,3,NO,53900,5390,10780,37730,SAAB,95,2006,0
215,35,2004-06-15,IL,500/1000,1000,1125.4,0,MALE,MASTERS,ADM-CLERICAL,YACHTING,HUSBAND,40000,-43400,2015-01-15,VEHICLE THEFT,REAR COLLISION,TRIVIAL DAMAGE,POLICE,WV,COLUMBUS,6,1,NO,2,1,NO,2640,220,440,1980,JEEP,WRANGLER,2001,0
41,33,2010-09-26,OH,250/500,500,1294.41,0,MALE,HIGH SCHOOL,TRANSPORT-MOVING,SLEEPING,HUSBAND,0,0,2015-02-23,VEHICLE THEFT,REAR COLLISION,MINOR DAMAGE,POLICE,NC,ARLINGTON,8,1,YES,0,0,NO,8970,1380,1380,6210,DODGE,NEON,2011,0
45,31,1990-09-15,IN,100/300,500,1459.5,0,MALE,MD,PRIV-HOUSE-SERV,MOVIES,NOT-IN-FAMILY,0,0,2015-02-17,PARKED CAR,REAR COLLISION,MINOR DAMAGE,POLICE,NY,SPRINGFIELD,6,1,NO,1,3,NO,6000,1000,1000,4000,SUBURU,IMPREZA,2000,0
156,38,2009-09-16,IL,100/300,500,1367.99,0,MALE,HIGH SCHOOL,ARMED-FORCES,BOARD-GAMES,OWN-CHILD,26500,0,2015-02-17,MULTI-VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,FIRE,WV,NORTHBEND,23,3,NO,0,3,NO,55200,11040,5520,38640,SAAB,92X,1998,1
246,45,1999-08-12,IN,250/500,500,1594.37,0,MALE,ASSOCIATE,EXEC-MANAGERIAL,BOARD-GAMES,OWN-CHILD,0,0,2015-01-18,PARKED CAR,REAR COLLISION,TRIVIAL DAMAGE,POLICE,SC,RIVERWOOD,13,1,NO,0,3,YES,7260,660,1320,5280,SAAB,92X,2008,0
178,39,2009-03-08,IL,100/300,500,1035.99,0,FEMALE,JD,EXEC-MANAGERIAL,SLEEPING,OWN-CHILD,0,0,2015-01-17,MULTI-VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,POLICE,NY,SPRINGFIELD,3,3,NO,2,0,NO,64680,11760,11760,41160,JEEP,WRANGLER,2010,0
237,43,2009-04-27,OH,250/500,500,911.53,0,FEMALE,PHD,SALES,BASKETBALL,HUSBAND,53200,0,2015-02-25,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,POLICE,WV,NORTHBROOK,23,1,NO,0,1,NO,59200,0,11840,47360,CHEVROLET,MALIBU,1998,0
127,34,2006-08-02,OH,500/1000,500,1319.97,0,FEMALE,ASSOCIATE,CRAFT-REPAIR,PAINTBALL,OWN-CHILD,73700,0,2015-01-06,VEHICLE THEFT,REAR COLLISION,MINOR DAMAGE,POLICE,NC,ARLINGTON,8,1,YES,1,3,NO,4700,470,940,3290,SAAB,92X,1998,0
1,33,1995-12-06,OH,250/500,2000,1391.63,0,MALE,ASSOCIATE,SALES,VIDEO-GAMES,HUSBAND,61200,0,2015-02-26,SINGLE VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,OTHER,NY,COLUMBUS,23,1,YES,0,3,NO,69400,6940,6940,55520,MERCEDES,C300,2000,0
5,21,2002-11-13,IN,250/500,500,915.41,5000000,FEMALE,HIGH SCHOOL,EXEC-MANAGERIAL,SLEEPING,OWN-CHILD,0,0,2015-02-11,SINGLE VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,POLICE,NY,NORTHBROOK,23,1,YES,0,0,NO,40500,4050,4050,32400,NISSAN,PATHFINDER,1998,0
64,28,1991-11-09,IL,500/1000,1000,1468.82,0,MALE,JD,HANDLERS-CLEANERS,SKYDIVING,OTHER-RELATIVE,56800,-51800,2015-02-13,MULTI-VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,FIRE,SC,RIVERWOOD,9,3,NO,2,1,NO,60000,5000,10000,45000,HONDA,ACCORD,1997,0
142,30,1998-01-14,IN,500/1000,500,1412.76,0,MALE,PHD,ARMED-FORCES,BASKETBALL,WIFE,66400,-63700,2015-01-10,SINGLE VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,OTHER,WV,RIVERWOOD,22,1,YES,2,3,NO,67320,11220,11220,44880,VOLKSWAGEN,JETTA,1996,0
97,27,2002-04-25,OH,500/1000,500,1588.26,0,FEMALE,HIGH SCHOOL,TECH-SUPPORT,MOVIES,HUSBAND,56700,-49300,2015-01-24,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,OTHER,VA,RIVERWOOD,22,3,YES,2,1,YES,75690,8410,8410,58870,SAAB,95,2014,0
121,31,1991-07-20,IN,100/300,1000,1140.91,0,MALE,ASSOCIATE,ADM-CLERICAL,PAINTBALL,OTHER-RELATIVE,51300,0,2015-02-15,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,FIRE,VA,NORTHBEND,15,3,NO,1,2,NO,64300,6430,6430,51440,CHEVROLET,SILVERADO,2002,1
225,43,2004-08-13,OH,100/300,1000,1517.54,0,MALE,JD,PRIV-HOUSE-SERV,CAMPING,OWN-CHILD,0,-20900,2015-01-09,MULTI-VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,POLICE,SC,COLUMBUS,16,3,NO,2,0,YES,64400,6440,6440,51520,BMW,X5,2011,0
425,53,1990-06-24,OH,250/500,2000,912.29,0,FEMALE,HIGH SCHOOL,PRIV-HOUSE-SERV,PAINTBALL,HUSBAND,42900,-39100,2015-01-31,MULTI-VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,FIRE,WV,NORTHBEND,17,3,NO,1,2,NO,97080,16180,16180,64720,SAAB,92X,2005,0
285,44,1991-08-21,OH,250/500,2000,1144.3,0,MALE,MD,PRIV-HOUSE-SERV,BASE-JUMPING,NOT-IN-FAMILY,52600,0,2015-02-04,VEHICLE THEFT,REAR COLLISION,MINOR DAMAGE,POLICE,WV,NORTHBROOK,3,1,YES,1,0,NO,5500,500,500,4500,HONDA,CIVIC,2010,0
192,38,2011-02-25,IN,500/1000,1000,1281.43,0,FEMALE,MASTERS,TRANSPORT-MOVING,SKYDIVING,NOT-IN-FAMILY,65100,-50300,2015-01-30,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,OTHER,SC,NORTHBEND,10,3,NO,0,2,NO,30700,3070,6140,21490,JEEP,WRANGLER,2010,0
285,48,2013-02-04,IL,100/300,2000,1101.85,0,FEMALE,COLLEGE,SALES,DANCING,WIFE,46100,0,2015-02-27,SINGLE VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,POLICE,PA,SPRINGFIELD,9,1,NO,1,2,YES,33480,3720,3720,26040,NISSAN,PATHFINDER,2012,0
98,26,2001-02-20,IN,500/1000,2000,1082.1,0,MALE,JD,EXEC-MANAGERIAL,KAYAKING,OTHER-RELATIVE,0,-30900,2015-02-05,MULTI-VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,POLICE,WV,NORTHBEND,13,2,NO,0,1,YES,65430,14540,7270,43620,JEEP,WRANGLER,2001,0
175,36,1992-03-03,OH,500/1000,500,1185.44,0,MALE,MASTERS,EXEC-MANAGERIAL,KAYAKING,NOT-IN-FAMILY,44900,-52500,2015-01-30,MULTI-VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,POLICE,NC,NORTHBEND,15,3,YES,2,1,YES,42680,3880,7760,31040,ACCURA,RSX,2006,1
259,45,2006-12-21,IL,500/1000,2000,1175.07,0,MALE,MD,CRAFT-REPAIR,MOVIES,NOT-IN-FAMILY,30100,0,2015-01-03,SINGLE VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,FIRE,WV,SPRINGFIELD,23,1,NO,1,1,NO,87780,7980,7980,71820,HONDA,CRV,2011,0
140,36,2000-07-14,OH,500/1000,2000,979.26,0,FEMALE,JD,TRANSPORT-MOVING,CROSS-FIT,OWN-CHILD,0,-67000,2015-03-01,MULTI-VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,FIRE,NY,RIVERWOOD,2,4,YES,0,2,YES,72800,14560,14560,43680,HONDA,ACCORD,1998,0
231,37,1991-12-12,OH,250/500,500,920.81,0,FEMALE,HIGH SCHOOL,SALES,CHESS,WIFE,0,0,2015-02-13,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,FIRE,SC,HILLSDALE,14,1,YES,2,0,NO,71190,0,7910,63280,MERCEDES,C300,1997,1
186,38,2013-07-01,OH,100/300,500,922.85,0,MALE,HIGH SCHOOL,ADM-CLERICAL,GOLF,HUSBAND,70300,-70900,2015-02-25,VEHICLE THEFT,REAR COLLISION,TRIVIAL DAMAGE,POLICE,NY,HILLSDALE,7,1,NO,1,1,YES,3600,400,400,2800,HONDA,CIVIC,1999,0
229,41,1998-12-16,OH,250/500,2000,1107.59,3000000,MALE,PHD,TECH-SUPPORT,CHESS,NOT-IN-FAMILY,65400,0,2015-01-23,SINGLE VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,OTHER,NY,COLUMBUS,23,1,NO,1,3,NO,62640,10440,10440,41760,MERCEDES,C300,2009,0
180,36,2015-01-03,IL,100/300,500,1272.46,0,MALE,COLLEGE,PROF-SPECIALTY,EXERCISE,WIFE,0,0,2015-02-19,MULTI-VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,AMBULANCE,NY,NORTHBROOK,7,3,YES,2,1,NO,69630,12660,6330,50640,TOYOTA,COROLLA,1998,0
188,33,1994-04-01,IL,250/500,1000,1340.24,0,MALE,HIGH SCHOOL,PROTECTIVE-SERV,CHESS,OWN-CHILD,0,-68800,2015-02-08,MULTI-VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,POLICE,NY,HILLSDALE,8,3,YES,1,0,NO,76010,13820,6910,55280,DODGE,RAM,1995,1
214,40,2000-08-15,OH,100/300,1000,1648.0,0,MALE,JD,TRANSPORT-MOVING,BASE-JUMPING,NOT-IN-FAMILY,57700,-43500,2015-02-04,SINGLE VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,OTHER,WV,NORTHBROOK,17,1,NO,1,0,YES,44220,8040,4020,32160,ACCURA,MDX,2000,0
178,38,2014-11-13,IL,250/500,500,1381.14,0,FEMALE,COLLEGE,OTHER-SERVICE,CAMPING,WIFE,0,0,2015-02-22,MULTI-VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,OTHER,NY,NORTHBROOK,10,3,NO,0,3,NO,57200,5200,10400,41600,BMW,M5,2011,0
55,35,2011-02-04,IL,500/1000,500,1198.44,8000000,MALE,MD,PRIV-HOUSE-SERV,POLO,WIFE,0,0,2015-01-14,VEHICLE THEFT,REAR COLLISION,MINOR DAMAGE,POLICE,WV,COLUMBUS,9,1,NO,0,3,NO,3080,560,560,1960,NISSAN,ULTIMA,1998,0
90,31,1990-06-24,OH,250/500,2000,951.27,0,FEMALE,PHD,OTHER-SERVICE,HIKING,NOT-IN-FAMILY,42100,0,2015-01-06,SINGLE VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,OTHER,SC,HILLSDALE,2,1,YES,1,0,YES,75790,13780,6890,55120,ACCURA,RSX,2007,0
135,30,2009-01-21,IN,500/1000,2000,1341.24,0,FEMALE,MD,FARMING-FISHING,SKYDIVING,WIFE,37100,-46500,2015-01-19,MULTI-VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,AMBULANCE,WV,RIVERWOOD,18,3,NO,0,1,NO,32670,5940,2970,23760,HONDA,ACCORD,2003,0
277,46,1992-11-07,IL,250/500,2000,1177.57,0,FEMALE,ASSOCIATE,ADM-CLERICAL,VIDEO-GAMES,HUSBAND,0,-65500,2015-01-24,VEHICLE THEFT,REAR COLLISION,MINOR DAMAGE,POLICE,VA,ARLINGTON,4,1,NO,2,3,NO,3870,430,860,2580,JEEP,WRANGLER,2010,0
211,38,1997-05-15,IN,250/500,1000,1055.09,0,FEMALE,MASTERS,TRANSPORT-MOVING,VIDEO-GAMES,OWN-CHILD,0,0,2015-01-27,SINGLE VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,FIRE,NY,COLUMBUS,12,1,NO,0,3,YES,91520,8320,16640,66560,BMW,X6,2005,1
156,32,1992-03-20,IL,250/500,500,1479.48,0,MALE,MASTERS,PROF-SPECIALTY,BUNGIE-JUMPING,UNMARRIED,0,0,2015-01-13,SINGLE VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,OTHER,NY,NORTHBROOK,15,1,YES,1,3,YES,74690,6790,13580,54320,DODGE,RAM,2008,1
84,30,1995-07-17,IN,500/1000,2000,1827.38,0,MALE,ASSOCIATE,PRIV-HOUSE-SERV,POLO,OTHER-RELATIVE,0,-15900,2015-01-15,VEHICLE THEFT,REAR COLLISION,TRIVIAL DAMAGE,POLICE,VA,SPRINGFIELD,9,1,YES,1,3,NO,4620,420,840,3360,AUDI,A5,1998,0
136,32,2000-12-27,IN,100/300,500,1169.62,0,FEMALE,JD,SALES,YACHTING,NOT-IN-FAMILY,0,0,2015-02-04,SINGLE VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,POLICE,SC,ARLINGTON,6,1,YES,0,0,NO,55000,10000,10000,35000,TOYOTA,CAMRY,2008,1
310,48,1999-08-06,IN,100/300,500,1516.34,0,FEMALE,JD,ADM-CLERICAL,SLEEPING,UNMARRIED,11000,0,2015-01-04,MULTI-VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,POLICE,SC,SPRINGFIELD,11,4,YES,0,2,NO,59400,13200,6600,39600,SAAB,93,1996,1
